101 3.10171
111 3.29371
121 3.68596
131 3.95159
141 4.23495
151 4.62346
161 4.86055
171 5.33522
181 5.48707
191 5.83634
201 6.22058
211 6.65532
221 6.61211
231 7.10737
241 7.18132
251 7.45042
261 7.8446
271 8.48335
281 8.60393
291 9.21263
301 9.34933
311 9.61657
321 9.94195
331 10.5249
341 10.6999
351 10.4031
361 10.9634
371 11.1872
381 11.1419
391 11.9631
401 11.8545
411 11.6408
421 12.3429
431 11.8939
441 12.1074
451 13.9862
461 14.6389
471 14.5864
481 14.5338
491 15.0957
501 14.9558
511 16.7243
521 15.4672
531 16.1718
541 16.4305
551 18.9009
561 17.5614
571 17.3012
581 18.7602
591 17.4519
