101 6919.42
111 9057.22
121 12017.5
131 15138.2
141 18932.6
151 23425.3
161 28545.7
171 34776.7
181 40438.7
191 47536.4
201 56583.1
211 65312.3
221 73839.2
231 85159.7
241 95548.8
251 107285
261 124454
271 138018
281 151693
291 169902
301 190412
311 207019
321 226055
331 251934
341 273840
351 298217
361 328805
371 350033
381 369432
391 415692
401 454005
411 470390
421 503471
431 555672
441 556284
451 645948
461 671149
471 721004
481 782736
491 823614
501 861799
511 928593
521 946601
531 1.00664e+06
541 1.08476e+06
551 1.20277e+06
561 1.24754e+06
571 1.30839e+06
581 1.41341e+06
591 1.41748e+06
