201 141.349
221 174.608
241 191.924
261 253.226
281 234.547
301 302.756
321 323.327
341 346.891
361 471.106
381 541.955
401 498.105
421 664.592
441 673.034
461 719.029
481 866.448
501 989.741
521 874.929
541 990.932
561 1127.44
581 1192.69
601 1159.79
621 1257.08
641 1591.59
661 1137.45
681 1508.07
701 1429.22
721 1960.87
741 1862.53
761 1801.72
781 2700.17
