101 5.52013e+06
111 8.19233e+06
121 1.1198e+07
131 1.59507e+07
141 2.34937e+07
151 2.74218e+07
161 3.94697e+07
171 4.61466e+07
181 5.73388e+07
191 7.18002e+07
201 8.92029e+07
211 9.76692e+07
221 1.25544e+08
231 1.51182e+08
241 1.9389e+08
251 1.91705e+08
261 2.43666e+08
271 3.28153e+08
281 3.36669e+08
291 4.14175e+08
301 4.5362e+08
311 5.34563e+08
321 5.33974e+08
331 7.67841e+08
341 8.58174e+08
351 8.66286e+08
361 9.06737e+08
371 1.08452e+09
381 1.12643e+09
391 1.23438e+09
401 1.36292e+09
411 1.7268e+09
421 1.78882e+09
431 1.57971e+09
441 2.09957e+09
451 2.95779e+09
461 3.32854e+09
471 2.30304e+09
481 3.45933e+09
491 2.82863e+09
501 3.63871e+09
511 3.82259e+09
521 5.23391e+09
531 4.01288e+09
541 3.79494e+09
551 4.52824e+09
561 6.24976e+09
571 5.40545e+09
581 5.54986e+09
591 9.03018e+09
