-1.46341 0
-1.43902 0
-1.41463 0
-1.39024 0
-1.36585 0
-1.34146 0
-1.31707 0
-1.29268 0
-1.26829 0
-1.2439 0
-1.21951 0
-1.19512 0
-1.17073 0
-1.14634 0
-1.12195 0
-1.09756 0
-1.07317 0
-1.04878 0
-1.02439 0
-1 0
-0.97561 0
-0.95122 0
-0.926829 0
-0.902439 0
-0.878049 0
-0.853659 0
-0.829268 0
-0.804878 0
-0.780488 0
-0.756098 0
-0.731707 0
-0.707317 0
-0.682927 1
-0.658537 0
-0.634146 1
-0.609756 0
-0.585366 1
-0.560976 0
-0.536585 1
-0.512195 1
-0.487805 0
-0.463415 1
-0.439024 1
-0.414634 0
-0.390244 1
-0.365854 1
-0.341463 0
-0.317073 1
-0.292683 1
-0.268293 1
-0.243902 1
-0.219512 0
-0.195122 1
-0.170732 1
-0.146341 1
-0.121951 1
-0.097561 1
-0.0731707 0
-0.0487805 1
-0.0243902 1
0 1
0.0243902 1
0.0487805 1
0.0731707 0
0.097561 1
0.121951 1
0.146341 1
0.170732 1
0.195122 1
0.219512 0
0.243902 1
0.268293 1
0.292683 1
0.317073 1
0.341463 0
0.365854 1
0.390244 1
0.414634 0
0.439024 1
0.463415 1
0.487805 0
0.512195 1
0.536585 1
0.560976 0
0.585366 1
0.609756 0
0.634146 1
0.658537 0
0.682927 1
0.707317 0
0.731707 0
0.756098 0
0.780488 0
0.804878 0
0.829268 0
0.853659 0
0.878049 0
0.902439 0
0.926829 0
0.95122 0
0.97561 0
1 0
1.02439 0
1.04878 0
1.07317 0
1.09756 0
1.12195 0
1.14634 0
1.17073 0
1.19512 0
1.21951 0
1.2439 0
1.26829 0
1.29268 0
1.31707 0
1.34146 0
1.36585 0
1.39024 0
1.41463 0
1.43902 0
1.46341 0
