1 0
0.9759 0
0.953463 0
0.932505 0
0.912871 0
0.894427 0
0.877058 0
0.860663 0
0.845154 0
0.830455 0
0.816497 0
0.803219 0
0.790569 0
0.778499 0
0.766965 0
0.755929 0
0.745356 0
0.735215 0
0.725476 0
0.716115 0
0.707107 0
0.69843 0
0.690066 0
0.681994 0
0.6742 0
0.666667 0
0.65938 0
0.652328 0
0.645497 0
0.638877 0
0.632483 0.10222
0.626395 0.159726
0.620604 0.19874
0.615092 0.229116
0.609844 0.254132
0.604845 0.275387
0.600081 0.293812
0.595541 0.310008
0.591212 0.324396
0.587083 0.33728
0.583145 0.348892
0.579387 0.359413
0.575801 0.368988
0.572378 0.377735
0.56911 0.385751
0.565989 0.393118
0.563009 0.399907
0.560163 0.406175
0.557445 0.411974
0.554848 0.41735
0.552367 0.422341
0.549997 0.42698
0.547732 0.4313
0.545568 0.435327
0.5435 0.439085
0.541525 0.442595
0.539637 0.445878
0.537833 0.44895
0.536109 0.451828
0.534462 0.454526
0.532888 0.457057
